venta_id;product_id;cantidad;precio_unitario;subtotal
1470;583;1;1.99;1.99
1471;715;1;8.99;8.99
1472;834;2;14.99;29.98
1473;454;2;99.99;199.98
1473;782;1;89.99;89.99
1474;883;2;1.29;2.58
1475;950;1;4.19;4.19
1476;67;3;14.99;44.97
1477;655;1;15.99;15.99
1478;837;3;19.99;59.97
1478;847;3;19.99;59.97
1478;670;3;3.29;9.87
1479;366;3;1.29;3.87
1480;420;1;29.99;29.99
1480;188;2;299.99;599.98
1481;84;3;18.99;56.97
1481;886;2;19.99;39.98
1481;628;2;4.49;8.98
1482;619;1;24.99;24.99
1482;302;3;59.99;179.97
1482;144;2;19.99;39.98
1483;607;1;69.99;69.99
1483;28;1;79.99;79.99
1483;668;2;12.99;25.98
1483;536;3;19.99;59.97
1484;867;2;149.99;299.98
1484;793;1;59.99;59.99
1485;96;2;19.99;39.98
1485;367;3;15.99;47.97
1485;985;2;129.99;259.98
1485;192;1;24.99;24.99
1486;67;3;14.99;44.97
1487;790;2;49.99;99.98
1487;154;2;4.49;8.98
1487;38;2;99.99;199.98
1488;910;2;19.99;39.98
1489;738;1;4.29;4.29
1490;343;2;5.49;10.98
1490;187;2;34.99;69.98
1491;495;2;19.99;39.98
1492;725;2;3.29;6.58
1492;945;2;3.79;7.58
1493;861;1;19.99;19.99
1494;345;1;3.49;3.49
1495;76;3;8.49;25.47
1495;708;2;29.99;59.98
1495;206;1;19.99;19.99
1495;472;2;19.99;39.98
1496;350;1;6.49;6.49
1496;806;3;2.49;7.47
1497;501;2;29.99;59.98
1497;195;1;199.99;199.99
1498;147;1;59.99;59.99
1498;65;3;24.99;74.97
1498;247;2;6.99;13.98
1498;417;3;4.29;12.87
1499;384;2;29.99;59.98
1499;573;1;19.99;19.99
1499;20;1;1.99;1.99
1499;185;3;8.99;26.97
1500;933;3;7.99;23.97
1500;324;2;34.99;69.98
1501;662;1;6.99;6.99
1502;345;3;3.49;10.47
1503;561;3;34.99;104.97
1503;391;2;5.49;10.98
1504;38;1;99.99;99.99
1504;789;1;29.99;29.99
1505;245;2;19.99;39.98
1505;79;2;249.99;499.98
1505;912;1;79.99;79.99
1506;421;2;89.99;179.98
1506;449;1;2.49;2.49
1506;602;3;5.29;15.87
1507;451;1;49.99;49.99
1507;473;3;3.99;11.97
1507;128;2;2.29;4.58
1508;92;2;1.99;3.98
1508;682;1;29.99;29.99
1508;265;3;199.99;599.97
1508;248;1;24.99;24.99
1509;248;3;24.99;74.97
1509;469;1;5.99;5.99
1510;266;2;4.99;9.98
1511;269;3;8.49;25.47
1511;218;3;99.99;299.97
1511;428;3;1.49;4.47
1512;889;1;29.99;29.99
1512;148;2;39.99;79.98
1512;75;3;1.99;5.97
1513;690;2;2.49;4.98
1514;13;3;5.99;17.97
1514;977;1;39.99;39.99
1515;977;3;39.99;119.97
1515;649;3;3.99;11.97
1515;189;1;3.29;3.29
1516;314;2;4.49;8.98
1516;787;1;99.99;99.99
1517;533;3;15.99;47.97
1517;259;3;4.19;12.57
1517;402;2;19.99;39.98
1517;880;3;6.49;19.47
1518;971;2;4.29;8.58
1518;720;2;4.99;9.98
1518;573;1;19.99;19.99
1519;127;3;1.29;3.87
1519;528;3;24.99;74.97
1519;314;2;4.49;8.98
1520;690;1;2.49;2.49
1520;197;1;3.89;3.89
1520;877;1;29.99;29.99
1521;795;3;39.99;119.97
1522;684;2;24.99;49.98
1522;62;1;15.99;15.99
1522;347;3;18.99;56.97
1522;885;2;0.75;1.50
1523;720;1;4.99;4.99
1524;888;2;22.99;45.98
1524;360;2;3.99;7.98
1525;593;2;19.99;39.98
1525;760;1;39.99;39.99
1526;901;3;4.99;14.97
1527;923;3;1.99;5.97
1527;51;2;34.99;69.98
1528;791;2;49.99;99.98
1529;175;1;2.29;2.29
1529;685;2;5.99;11.98
1529;278;1;4.50;4.50
1530;418;1;4.59;4.59
1531;833;3;25.99;77.97
1531;354;2;4.99;9.98
1532;894;2;59.99;119.98
1533;463;3;14.99;44.97
1534;571;2;49.99;99.98
1535;968;1;2.49;2.49
1535;114;3;39.99;119.97
1536;908;2;5.99;11.98
1536;292;3;1.99;5.97
1537;482;3;99.99;299.97
1537;444;2;24.99;49.98
1538;826;1;14.99;14.99
1539;334;3;17.99;53.97
1540;136;2;4.29;8.58
1540;713;3;9.99;29.97
1541;446;3;8.49;25.47
1541;989;3;3.79;11.37
1541;92;1;1.99;1.99
1542;606;3;3.49;10.47
1542;374;1;29.99;29.99
1542;923;3;1.99;5.97
1543;246;3;24.99;74.97
1543;498;1;24.99;24.99
1544;381;2;12.99;25.98
1544;407;3;89.99;269.97
1544;14;2;12.99;25.98
1545;765;2;29.99;59.98
1545;677;1;89.99;89.99
1546;380;1;3.29;3.29
1547;757;2;4.29;8.58
1547;931;2;9.99;19.98
1548;536;3;19.99;59.97
1548;908;1;5.99;5.99
1549;604;2;2.49;4.98
1550;613;1;199.99;199.99
1550;122;1;1.49;1.49
1551;253;2;24.99;49.98
1552;483;3;2.99;8.97
1552;420;1;29.99;29.99
1552;169;3;34.99;104.97
1552;232;3;12.99;38.97
1553;695;3;3.29;9.87
1553;529;3;2.49;7.47
1553;810;3;1.89;5.67
1553;881;3;6.49;19.47
1554;622;2;79.99;159.98
1555;259;1;4.19;4.19
1555;351;3;89.99;269.97
1556;498;3;24.99;74.97
1556;285;1;3.99;3.99
1557;112;3;1.89;5.67
1557;220;1;4.99;4.99
1558;85;2;2.49;4.98
1558;172;1;89.99;89.99
1558;245;1;19.99;19.99
1559;488;1;3.99;3.99
1559;146;2;2.99;5.98
1560;769;1;3.49;3.49
1560;115;3;19.99;59.97
1561;243;1;6.99;6.99
1561;644;3;10.99;32.97
1561;537;1;89.99;89.99
1562;832;2;3.79;7.58
1563;922;2;19.99;39.98
1563;225;1;39.99;39.99
1563;755;1;9.99;9.99
1564;676;1;14.99;14.99
1565;539;3;3.49;10.47
1565;778;1;2.29;2.29
1566;601;3;3.69;11.07
1567;253;1;24.99;24.99
1567;30;3;199.99;599.97
1568;377;1;34.99;34.99
1568;575;1;19.99;19.99
1568;320;1;3.29;3.29
1569;443;3;2.99;8.97
1570;364;3;34.99;104.97
1571;69;3;34.99;104.97
1572;93;3;29.99;89.97
1572;193;3;15.99;47.97
1573;950;2;4.19;8.38
1573;546;2;49.99;99.98
1574;945;2;3.79;7.58
1575;230;2;59.99;119.98
1575;765;3;29.99;89.97
1576;545;2;14.99;29.98
1576;252;2;14.99;29.98
1577;987;1;29.99;29.99
1577;493;1;8.49;8.49
1578;329;2;99.99;199.98
1578;481;3;39.99;119.97
1579;806;1;2.49;2.49
1579;499;2;3.49;6.98
1579;669;3;12.99;38.97
1580;284;1;3.49;3.49
1580;229;2;1.99;3.98
1580;209;1;3.49;3.49
1580;664;1;8.99;8.99
1580;99;2;15.99;31.98
1581;63;1;22.99;22.99
1581;803;2;14.99;29.98
1582;742;1;79.99;79.99
1582;724;1;24.99;24.99
1582;682;3;29.99;89.97
1583;878;2;39.99;79.98
1583;656;3;3.99;11.97
1584;590;3;45.00;135.00
1585;706;1;3.99;3.99
1585;175;2;2.29;4.58
1585;822;3;29.99;89.97
1585;511;1;89.99;89.99
1586;873;2;29.99;59.98
1586;920;1;2.49;2.49
1587;328;1;24.99;24.99
1587;119;3;4.29;12.87
1587;761;1;3.49;3.49
1588;802;3;15.99;47.97
1589;102;2;2.99;5.98
1590;26;1;3.49;3.49
1591;889;2;29.99;59.98
1591;852;3;3.49;10.47
1592;374;2;29.99;59.98
1592;275;3;34.99;104.97
1593;433;3;19.99;59.97
1593;168;1;3.49;3.49
1594;8;2;39.99;79.98
1595;689;3;29.99;89.97
1595;986;2;35.00;70.00
1596;575;2;19.99;39.98
1596;152;1;24.99;24.99
1597;821;1;59.99;59.99
1597;532;3;2.99;8.97
1598;533;1;15.99;15.99
1598;604;2;2.49;4.98
1599;942;3;7.49;22.47
1599;737;2;2.99;5.98
1599;190;2;5.29;10.58
1599;313;3;5.99;17.97
1600;594;2;29.99;59.98
1600;42;1;1.49;1.49
1600;167;1;19.99;19.99
1601;810;1;1.89;1.89
1601;731;2;34.99;69.98
1602;936;2;59.99;119.98
1603;568;3;3.99;11.97
1603;721;1;2.49;2.49
1603;687;3;1.99;5.97
1604;945;1;3.79;3.79
1605;484;2;39.99;79.98
1606;167;3;19.99;59.97
1606;703;2;4.99;9.98
1607;7;3;1.69;5.07
1607;376;3;4.99;14.97
1608;622;2;79.99;159.98
1609;221;1;4.29;4.29
1609;20;1;1.99;1.99
1609;351;1;89.99;89.99
1610;419;2;24.99;49.98
1610;237;3;39.99;119.97
1611;246;2;24.99;49.98
1612;572;1;4.49;4.49
1613;115;1;19.99;19.99
1614;104;1;49.99;49.99
1614;12;3;49.99;149.97
1615;440;1;12.99;12.99
1615;944;2;24.99;49.98
1616;704;2;1.49;2.98
1616;232;3;12.99;38.97
1617;52;1;24.99;24.99
1617;165;3;25.99;77.97
1618;538;1;3.19;3.19
1619;449;1;2.49;2.49
1619;768;3;6.29;18.87
1619;454;3;99.99;299.97
1620;79;3;249.99;749.97
1620;43;2;6.49;12.98
1621;882;1;49.99;49.99
1621;234;2;3.79;7.58
1622;954;3;5.99;17.97
1622;95;2;24.99;49.98
1623;910;3;19.99;59.97
1623;148;2;39.99;79.98
1624;654;1;89.99;89.99
1624;560;2;3.99;7.98
1625;15;3;6.49;19.47
1625;118;1;9.99;9.99
1626;992;2;4.49;8.98
1626;202;3;15.99;47.97
1627;29;2;2.29;4.58
1627;864;2;19.99;39.98
1627;726;1;3.39;3.39
1627;936;1;59.99;59.99
1628;840;3;39.99;119.97
1629;722;1;49.99;49.99
1629;356;2;4.99;9.98
1629;975;1;5.99;5.99
1630;629;1;89.99;89.99
1631;592;1;15.99;15.99
1631;983;2;24.99;49.98
1632;769;3;3.49;10.47
1633;148;1;39.99;39.99
1634;29;2;2.29;4.58
1635;931;1;9.99;9.99
1635;801;1;7.99;7.99
1636;450;1;4.99;4.99
1636;92;3;1.99;5.97
1637;387;1;3.69;3.69
1638;426;1;25.00;25.00
1638;65;1;24.99;24.99
1638;785;1;3.99;3.99
1638;981;2;2.99;5.98
1639;950;3;4.19;12.57
1640;767;3;34.99;104.97
1641;390;3;2.99;8.97
1641;832;3;3.79;11.37
1642;253;2;24.99;49.98
1643;96;1;19.99;19.99
1643;519;1;10.99;10.99
1644;772;1;29.99;29.99
1644;950;2;4.19;8.38
1644;16;3;19.99;59.97
1645;913;2;4.19;8.38
1645;822;1;29.99;29.99
1646;92;1;1.99;1.99
1646;570;1;3.89;3.89
1647;608;3;9.99;29.97
1648;435;1;49.99;49.99
1648;112;3;1.89;5.67
1648;311;3;2.89;8.67
1649;156;3;1.99;5.97
1649;9;3;54.99;164.97
1650;108;3;29.99;89.97
1651;312;3;5.49;16.47
1652;475;2;12.99;25.98
1653;855;1;1.69;1.69
1654;165;2;25.99;51.98
1654;693;3;6.49;19.47
1654;289;3;79.99;239.97
1655;864;1;19.99;19.99
1655;8;1;39.99;39.99
1656;951;2;8.49;16.98
1657;770;1;14.99;14.99
1657;702;3;19.99;59.97
1658;266;3;4.99;14.97
1659;492;3;4.49;13.47
1659;383;1;4.29;4.29
1660;839;2;79.99;159.98
1660;45;3;19.99;59.97
1661;59;1;199.99;199.99
1661;305;2;19.99;39.98
1661;393;1;2.99;2.99
1662;957;3;4.99;14.97
1662;689;1;29.99;29.99
1663;194;2;8.49;16.98
1663;751;2;1.99;3.98
1664;76;2;8.49;16.98
1664;280;2;5.99;11.98
1665;501;1;29.99;29.99
1665;998;2;1.89;3.78
1666;664;2;8.99;17.98
1666;544;1;22.99;22.99
1667;721;2;2.49;4.98
1668;749;2;44.99;89.98
1668;436;2;14.99;29.98
1668;437;1;9.99;9.99
1668;193;1;15.99;15.99
1668;903;3;2.79;8.37
1669;166;2;3.99;7.98
1670;453;1;4.99;4.99
1671;895;2;19.99;39.98
1671;775;1;3.99;3.99
1671;290;3;7.49;22.47
1672;467;2;28.99;57.98
1672;284;2;3.49;6.98
1672;398;1;22.99;22.99
1673;729;3;39.99;119.97
1673;770;3;14.99;44.97
1674;359;2;39.99;79.98
1675;366;2;1.29;2.58
1675;175;1;2.29;2.29
1676;135;2;1.29;2.58
1676;132;1;89.99;89.99
1677;627;3;6.29;18.87
1677;703;1;4.99;4.99
1677;709;1;24.99;24.99
1678;366;2;1.29;2.58
1678;255;2;12.99;25.98
1679;443;1;2.99;2.99
1679;297;1;4.99;4.99
1680;505;3;3.99;11.97
1681;794;3;1.99;5.97
1681;185;2;8.99;17.98
1682;54;1;5.99;5.99
1682;401;2;5.99;11.98
1683;789;1;29.99;29.99
1684;638;1;34.99;34.99
1685;526;3;169.99;509.97
1685;325;2;19.99;39.98
1686;350;2;6.49;12.98
1686;885;1;0.75;0.75
1686;678;3;6.99;20.97
1687;583;2;1.99;3.98
1687;7;3;1.69;5.07
1687;425;3;29.99;89.97
1687;854;2;49.99;99.98
1688;878;3;39.99;119.97
1688;202;1;15.99;15.99
1688;792;1;3.49;3.49
1689;510;3;3.49;10.47
1689;966;2;59.99;119.98
1690;760;2;39.99;79.98
1690;444;3;24.99;74.97
1691;219;3;39.99;119.97
1692;137;2;25.99;51.98
1693;849;3;49.99;149.97
1694;481;3;39.99;119.97
1694;546;2;49.99;99.98
1695;588;1;39.99;39.99
1696;689;3;29.99;89.97
1696;713;1;9.99;9.99
1696;464;2;14.99;29.98
1696;635;2;39.99;79.98
1697;380;2;3.29;6.58
1698;550;3;5.99;17.97
1698;906;3;99.99;299.97
1699;580;3;12.99;38.97
1699;866;1;24.99;24.99
1700;672;2;39.99;79.98
1701;985;1;129.99;129.99
1702;567;3;1.99;5.97
1702;154;2;4.49;8.98
1703;67;3;14.99;44.97
1703;118;1;9.99;9.99
1704;289;3;79.99;239.97
1704;331;3;4.99;14.97
1704;857;3;3.49;10.47
1705;959;2;22.99;45.98
1706;284;3;3.49;10.47
1706;391;2;5.49;10.98
1707;884;3;3.99;11.97
1707;624;3;109.99;329.97
1708;367;1;15.99;15.99
1709;972;2;1.29;2.58
1709;266;3;4.99;14.97
1710;529;3;2.49;7.47
1710;117;3;7.19;21.57
1710;558;3;79.99;239.97
1711;601;1;3.69;3.69
1711;728;1;8.99;8.99
1712;751;2;1.99;3.98
1713;485;2;59.99;119.98
1713;883;1;1.29;1.29
1714;370;2;4.19;8.38
1714;277;2;39.99;79.98
1714;743;3;29.99;89.97
1714;361;2;19.99;39.98
1715;87;1;1.99;1.99
1716;52;1;24.99;24.99
1717;802;1;15.99;15.99
1717;783;3;39.99;119.97
1717;656;3;3.99;11.97
1718;525;3;19.99;59.97
1719;252;1;14.99;14.99
1720;278;3;4.50;13.50
1720;157;2;3.29;6.58
1720;444;1;24.99;24.99
1720;38;1;99.99;99.99
1721;414;1;3.99;3.99
1722;1;1;3.49;3.49
1722;701;2;19.99;39.98
1723;892;3;5.99;17.97
1723;693;3;6.49;19.47
1723;496;3;79.99;239.97
1723;269;1;8.49;8.49
1724;695;2;3.29;6.58
1725;183;3;3.99;11.97
1725;698;2;14.99;29.98
1725;963;2;2.99;5.98
1726;101;2;44.99;89.98
1727;222;1;6.49;6.49
1727;540;1;1.99;1.99
1728;530;2;79.99;159.98
1728;892;2;5.99;11.98
1729;526;1;169.99;169.99
1729;209;1;3.49;3.49
1729;974;1;7.99;7.99
1730;581;2;6.99;13.98
1730;206;3;19.99;59.97
1731;815;3;49.99;149.97
1731;806;2;2.49;4.98
1732;955;2;4.99;9.98
1733;218;1;99.99;99.99
1733;572;3;4.49;13.47
1734;447;3;4.49;13.47
1734;713;3;9.99;29.97
1735;100;3;6.99;20.97
1736;405;1;49.99;49.99
1736;553;1;3.49;3.49
1737;301;1;3.29;3.29
1738;184;3;129.99;389.97
1738;961;3;6.49;19.47
1738;88;3;4.29;12.87
1739;822;1;29.99;29.99
1739;713;1;9.99;9.99
1739;169;3;34.99;104.97
1740;237;2;39.99;79.98
1741;498;1;24.99;24.99
1741;6;1;35.99;35.99
1742;726;3;3.39;10.17
1742;127;1;1.29;1.29
1742;585;2;5.49;10.98
1743;286;1;2.79;2.79
1743;76;1;8.49;8.49
1744;750;3;39.99;119.97
1744;285;1;3.99;3.99
1744;91;1;34.99;34.99
1745;832;3;3.79;11.37
1745;303;2;14.99;29.98
1745;143;2;14.99;29.98
1745;335;1;39.99;39.99
1746;606;1;3.49;3.49
1746;152;2;24.99;49.98
1747;532;2;2.99;5.98
1748;31;3;34.99;104.97
1749;1;3;3.49;10.47
1749;408;1;39.99;39.99
1750;382;3;19.99;59.97
1750;920;2;2.49;4.98
1751;604;1;2.49;2.49
1752;688;1;24.99;24.99
1753;426;3;25.00;75.00
1753;624;1;109.99;109.99
1753;31;2;34.99;69.98
1753;930;2;15.99;31.98
1754;460;2;3.69;7.38
1755;21;1;14.99;14.99
1756;957;1;4.99;4.99
1756;501;2;29.99;59.98
1757;404;1;3.99;3.99
1757;542;1;4.99;4.99
1757;197;3;3.89;11.67
1758;78;2;9.99;19.98
1758;320;1;3.29;3.29
1758;728;2;8.99;17.98
1759;325;2;19.99;39.98
1760;617;2;59.99;119.98
1761;152;3;24.99;74.97
1761;125;2;199.99;399.98
1761;148;2;39.99;79.98
1762;289;3;79.99;239.97
1762;779;1;4.99;4.99
1763;316;2;54.99;109.98
1763;710;2;24.99;49.98
1764;995;2;4.29;8.58
1764;507;3;2.69;8.07
1765;17;2;2.29;4.58
1765;261;3;29.99;89.97
1766;118;1;9.99;9.99
1766;40;1;129.99;129.99
1767;526;2;169.99;339.98
1767;882;3;49.99;149.97
1768;750;2;39.99;79.98
1768;787;3;99.99;299.97
1769;848;2;9.99;19.98
1769;172;1;89.99;89.99
1770;606;3;3.49;10.47
1770;65;3;24.99;74.97
1771;247;3;6.99;20.97
1771;630;3;1.49;4.47
1772;926;3;2.99;8.97
1772;201;3;7.99;23.97
1773;966;3;59.99;179.97
1774;802;1;15.99;15.99
1774;980;2;59.99;119.98
1775;605;1;39.99;39.99
1775;507;1;2.69;2.69
1776;925;3;79.99;239.97
1776;369;3;109.99;329.97
1777;637;1;5.29;5.29
1777;675;1;2.99;2.99
1778;374;3;29.99;89.97
1778;532;1;2.99;2.99
1779;775;2;3.99;7.98
1779;840;2;39.99;79.98
1780;279;3;22.99;68.97
1780;571;3;49.99;149.97
1781;285;3;3.99;11.97
1782;806;2;2.49;4.98
1783;269;1;8.49;8.49
1784;250;3;14.99;44.97
1784;78;1;9.99;9.99
1785;81;3;30.00;90.00
1786;602;2;5.29;10.58
1787;952;3;15.99;47.97
1788;898;3;199.99;599.97
1789;535;3;1.39;4.17
1789;837;1;19.99;19.99
1790;473;1;3.99;3.99
1790;740;1;49.99;49.99
1791;971;1;4.29;4.29
1792;148;2;39.99;79.98
1793;611;3;19.99;59.97
1793;328;1;24.99;24.99
1793;439;2;24.99;49.98
1794;863;2;3.99;7.98
1794;916;1;15.99;15.99
1795;370;1;4.19;4.19
1795;989;2;3.79;7.58
1796;6;2;35.99;71.98
1797;528;2;24.99;49.98
1797;23;1;14.99;14.99
1798;482;3;99.99;299.97
1798;12;2;49.99;99.98
1799;60;3;1.89;5.67
1800;694;1;6.49;6.49
1800;574;2;89.99;179.98
1801;555;3;14.99;44.97
1801;841;1;89.99;89.99
1802;664;3;8.99;26.97
1802;564;1;14.99;14.99
1803;558;2;79.99;159.98
1804;757;2;4.29;8.58
1804;286;3;2.79;8.37
1805;55;3;59.99;179.97
1805;476;1;22.99;22.99
1805;434;3;49.99;149.97
1805;893;3;4.49;13.47
1805;939;1;29.99;29.99
1806;511;3;89.99;269.97
1806;874;1;4.29;4.29
1807;440;2;12.99;25.98
1807;319;3;3.79;11.37
1808;497;3;45.99;137.97
1808;142;1;89.99;89.99
1809;901;2;4.99;9.98
1809;257;1;10.99;10.99
1810;626;3;2.99;8.97
1810;904;3;2.49;7.47
1810;839;3;79.99;239.97
1811;207;1;3.99;3.99
1811;191;1;4.49;4.49
1812;16;1;19.99;19.99
1812;828;1;14.99;14.99
1812;145;1;19.99;19.99
1813;634;1;199.99;199.99
1813;334;2;17.99;35.98
1814;340;3;39.99;119.97
1814;832;3;3.79;11.37
1815;912;3;79.99;239.97
1815;316;3;54.99;164.97
1815;213;3;99.99;299.97
1816;199;2;39.99;79.98
1817;496;1;79.99;79.99
1818;191;2;4.49;8.98
1819;997;1;3.79;3.79
1820;249;1;4.49;4.49
1820;332;2;3.29;6.58
1820;644;1;10.99;10.99
1821;626;2;2.99;5.98
1822;42;2;1.49;2.98
1823;848;1;9.99;9.99
1824;167;3;19.99;59.97
1824;313;3;5.99;17.97
1825;19;1;5.99;5.99
1825;728;3;8.99;26.97
1826;216;3;1.99;5.97
1826;655;2;15.99;31.98
1826;769;1;3.49;3.49
1827;818;3;3.99;11.97
1827;143;3;14.99;44.97
1828;342;1;14.99;14.99
1829;67;3;14.99;44.97
1830;1;3;3.49;10.47
1831;513;3;249.99;749.97
1831;414;1;3.99;3.99
1831;133;2;15.99;31.98
1832;110;3;249.99;749.97
1832;132;1;89.99;89.99
1833;653;1;4.49;4.49
1834;23;3;14.99;44.97
1835;310;3;24.99;74.97
1835;350;1;6.49;6.49
1836;750;2;39.99;79.98
1837;483;1;2.99;2.99
1838;867;3;149.99;449.97
1839;688;1;24.99;24.99
1840;158;1;79.99;79.99
1841;279;3;22.99;68.97
1841;621;1;79.99;79.99
1842;497;3;45.99;137.97
1842;94;3;3.49;10.47
1843;380;3;3.29;9.87
1843;692;1;24.99;24.99
1843;942;1;7.49;7.49
1843;623;1;19.99;19.99
1844;409;3;49.99;149.97
1844;8;2;39.99;79.98
1845;391;3;5.49;16.47
1845;589;3;12.99;38.97
1846;380;3;3.29;9.87
1847;591;3;59.99;179.97
1847;964;3;34.99;104.97
1847;218;2;99.99;199.98
1847;727;2;1.89;3.78
1847;15;1;6.49;6.49
1847;972;2;1.29;2.58
1848;521;2;39.99;79.98
1848;960;1;24.99;24.99
1849;395;1;4.49;4.49
1850;336;3;4.99;14.97
1850;40;1;129.99;129.99
1851;603;3;32.99;98.97
1851;763;1;2.49;2.49
1851;887;1;89.99;89.99
1852;885;3;0.75;2.25
1852;945;3;3.79;11.37
1852;569;3;99.99;299.97
1853;988;1;59.99;59.99
1853;865;1;1.99;1.99
1854;700;3;5.99;17.97
1855;707;2;12.99;25.98
1855;902;3;3.79;11.37
1856;903;1;2.79;2.79
1857;203;2;49.99;99.98
1858;836;1;1.99;1.99
1859;831;3;4.29;12.87
1859;930;1;15.99;15.99
1859;833;3;25.99;77.97
1860;117;3;7.19;21.57
1860;129;2;3.49;6.98
1861;147;1;59.99;59.99
1862;855;2;1.69;3.38
1863;39;1;4.29;4.29
1863;370;3;4.19;12.57
1864;740;3;49.99;149.97
1864;296;2;2.49;4.98
1865;875;3;24.99;74.97
1865;931;2;9.99;19.98
1866;488;2;3.99;7.98
1867;295;3;4.19;12.57
1867;549;1;3.99;3.99
1867;999;1;34.99;34.99
1868;393;2;2.99;5.98
1868;579;3;34.99;104.97
1868;637;1;5.29;5.29
1869;855;2;1.69;3.38
1869;96;1;19.99;19.99
1870;712;3;35.99;107.97
1870;620;1;34.99;34.99
1870;100;1;6.99;6.99
1870;535;3;1.39;4.17
1871;282;1;19.99;19.99
1871;18;3;39.99;119.97
1872;382;2;19.99;39.98
1872;199;3;39.99;119.97
1872;415;1;39.99;39.99
1873;594;1;29.99;29.99
1874;60;3;1.89;5.67
1874;721;3;2.49;7.47
1874;490;1;1.49;1.49
1875;65;3;24.99;74.97
1875;583;2;1.99;3.98
1875;626;2;2.99;5.98
1875;278;3;4.50;13.50
1876;155;2;2.99;5.98
1877;785;3;3.99;11.97
1877;601;2;3.69;7.38
1878;450;3;4.99;14.97
1878;921;2;29.99;59.98
1879;525;2;19.99;39.98
1879;994;2;8.99;17.98
1879;439;2;24.99;49.98
1879;847;3;19.99;59.97
1880;741;1;30.00;30.00
1881;910;1;19.99;19.99
1881;299;2;7.99;15.98
1881;828;2;14.99;29.98
1882;914;1;49.99;49.99
1882;181;3;24.99;74.97
1882;659;3;29.99;89.97
1883;635;2;39.99;79.98
1884;449;1;2.49;2.49
1884;567;2;1.99;3.98
1885;771;2;69.99;139.98
1885;489;2;29.99;59.98
1886;278;2;4.50;9.00
1887;236;1;34.99;34.99
1888;746;2;89.99;179.98
1889;939;3;29.99;89.97
1889;75;1;1.99;1.99
1890;311;1;2.89;2.89
1891;586;2;59.99;119.98
1891;14;2;12.99;25.98
1892;69;1;34.99;34.99
1893;307;3;3.50;10.50
1893;579;1;34.99;34.99
1894;886;2;19.99;39.98
1894;942;3;7.49;22.47
1895;814;1;15.99;15.99
1896;556;1;3.99;3.99
1896;5;3;99.99;299.97
1896;636;3;99.99;299.97
1897;419;3;24.99;74.97
1897;460;3;3.69;11.07
1898;121;3;5.49;16.47
1898;313;1;5.99;5.99
1899;517;1;35.00;35.00
1899;995;2;4.29;8.58
1899;598;1;2.99;2.99
1900;27;2;24.99;49.98
1900;493;3;8.49;25.47
1901;385;1;4.99;4.99
1902;243;2;6.99;13.98
1903;226;2;29.99;59.98
1903;250;1;14.99;14.99
1903;872;2;3.29;6.58
1904;966;3;59.99;179.97
1905;710;3;24.99;74.97
1906;456;3;5.99;17.97
1906;879;1;3.99;3.99
1906;146;2;2.99;5.98
1907;185;3;8.99;26.97
1907;16;1;19.99;19.99
1907;648;2;1.49;2.98
1907;670;1;3.29;3.29
1907;974;3;7.99;23.97
1908;991;1;99.99;99.99
1909;102;1;2.99;2.99
1910;517;3;35.00;105.00
1910;495;1;19.99;19.99
1911;427;1;89.99;89.99
1911;481;3;39.99;119.97
1911;511;1;89.99;89.99
1911;121;2;5.49;10.98
1912;53;1;19.99;19.99
1912;180;2;24.99;49.98
1912;568;2;3.99;7.98
1913;208;2;4.49;8.98
1914;157;1;3.29;3.29
1914;360;2;3.99;7.98
1915;365;1;22.99;22.99
1915;502;1;4.99;4.99
1916;449;3;2.49;7.47
1916;240;1;3.99;3.99
1916;218;3;99.99;299.97
1917;83;3;39.99;119.97
1917;941;1;3.49;3.49
1917;425;1;29.99;29.99
1918;269;2;8.49;16.98
1918;565;2;39.99;79.98
1918;891;3;8.49;25.47
1919;476;1;22.99;22.99
1919;710;2;24.99;49.98
1920;705;2;9.99;19.98
1920;246;2;24.99;49.98
1921;737;2;2.99;5.98
1922;419;1;24.99;24.99
1923;585;2;5.49;10.98
1923;448;3;4.49;13.47
1923;48;3;19.99;59.97
1924;511;3;89.99;269.97
1925;935;1;4.49;4.49
1925;390;1;2.99;2.99
1925;454;1;99.99;99.99
1926;436;2;14.99;29.98
1926;449;3;2.49;7.47
1927;178;3;14.99;44.97
1928;745;2;199.00;398.00
1929;694;1;6.49;6.49
1930;821;3;59.99;179.97
1930;276;1;12.99;12.99
1930;105;1;49.99;49.99
1931;868;1;2.49;2.49
1931;265;1;199.99;199.99
1931;122;3;1.49;4.47
1932;739;2;35.99;71.98
1932;970;2;1.29;2.58
1932;147;2;59.99;119.98
1932;893;2;4.49;8.98
1932;778;2;2.29;4.58
1932;894;1;59.99;59.99
1933;105;3;49.99;149.97
1934;510;2;3.49;6.98
1935;270;1;29.99;29.99
1935;440;2;12.99;25.98
1936;124;3;19.99;59.97
1936;935;2;4.49;8.98
1937;715;2;8.99;17.98
1938;189;3;3.29;9.87
1938;375;3;10.99;32.97
1938;890;1;39.99;39.99
1939;200;3;2.49;7.47
1939;954;3;5.99;17.97
1940;101;1;44.99;44.99
1941;815;1;49.99;49.99
1942;838;1;34.99;34.99
1942;539;2;3.49;6.98
1942;619;1;24.99;24.99
1943;73;1;1.99;1.99
1943;904;3;2.49;7.47
1944;641;2;9.99;19.98
1944;64;1;4.49;4.49
